name,x,y
trans_equiv,0,0
k_lsb,0,0
k21,2637962.769,623062.072
ld_34086016,0,0
ld_34057797,0,0
ld_10579978,0,0
ld_10549241,0,0
ld_10548927,0,0
ld_34095590,0,0
ld_34054979,0,0
ld_10559392,0,0
ld_34095281,0,0
ld_10579833,0,0
ld_10559385,0,0
ld_34090007,0,0
ld_34085401,0,0
ld_34054927,0,0
ld_10556735,0,0
ld_10548901,0,0
ld_34087256,0,0
ld_20437314,0,0
ld_10579185,0,0
ld_10548989,0,0
ld_34086802,0,0
ld_10549309,0,0
ld_10548983,0,0
ld_10541616,0,0
ld_40154810,0,0
ld_34086796,0,0
ld_34085260,0,0
ld_10558565,0,0
ld_10549286,0,0
ld_10548961,0,0
ld_10528321,0,0
ld_34097393,0,0
ld_34086383,0,0
ld_10560338,0,0
ld_10549276,0,0
ld_10548953,0,0
ld_34096116,0,0
ld_10559735,0,0
ld_10548947,0,0
ld_34086307,0,0
ld_34084665,0,0
ld_20014992,0,0
ld_10559588,0,0
ld_10549258,0,0
ld_10548941,0,0
ld_34095660,0,0
ld_34086301,0,0
ld_34084602,0,0
ld_34095650,0,0
ld_34057798,0,0
ld_10580150,0,0
ld_10559407,0,0
ld_34095591,0,0
ld_34054980,0,0
ld_10579845,0,0
ld_10559393,0,0
ld_34085493,0,0
ld_34054974,0,0
ld_10559386,0,0
ld_10558477,0,0
ld_10549223,0,0
ld_10559057,0,0
ld_10558215,0,0
ld_34085402,0,0
ld_34054962,0,0
ld_10556736,0,0
ld_10549013,0,0
ld_20456673,0,0
ld_10579196,0,0
ld_10558579,0,0
ld_10548992,0,0
ld_10545431,0,0
ld_34086805,0,0
ld_34085312,0,0
ld_20409718,0,0
ld_10549310,0,0
ld_34086797,0,0
ld_10573495,0,0
ld_10549293,0,0
ld_10548977,0,0
ld_34085044,0,0
ld_10571603,0,0
ld_10549287,0,0
ld_10548962,0,0
ld_10529606,0,0
ld_34097394,0,0
ld_34086384,0,0
ld_10560401,0,0
ld_10558553,0,0
ld_10549278,0,0
ld_10548954,0,0
ld_34084956,0,0
ld_10559783,0,0
ld_10558547,0,0
ld_10548948,0,0
ld_10522508,0,0
ld_34095667,0,0
ld_34084666,0,0
ld_10559589,0,0
ld_10549259,0,0
ld_34084616,0,0
ld_10559558,0,0
ld_10549250,0,0
ld_34095651,0,0
ld_10559451,0,0
ld_34054992,0,0
ld_10579847,0,0
ld_10559394,0,0
ld_34095580,0,0
ld_34085951,0,0
ld_34054975,0,0
ld_10579840,0,0
ld_10559387,0,0
ld_34092154,0,0
ld_10559090,0,0
ld_10548910,0,0
ld_34085442,0,0
ld_10579829,0,0
ld_10558586,0,0
ld_10549015,0,0
ld_34085352,0,0
ld_20456674,0,0
ld_10579231,0,0
ld_10558580,0,0
ld_10552942,0,0
ld_10545502,0,0
ld_34086806,0,0
ld_10558573,0,0
ld_10548985,0,0
ld_40156536,0,0
ld_34085262,0,0
ld_10549294,0,0
ld_10548979,0,0
ld_10540312,0,0
ld_34086410,0,0
ld_34085045,0,0
ld_10529607,0,0
ld_34097395,0,0
ld_34086400,0,0
ld_10560402,0,0
ld_34096668,0,0
ld_34084957,0,0
ld_20114730,0,0
ld_10559784,0,0
ld_10549266,0,0
ld_34095668,0,0
ld_34086309,0,0
ld_34086303,0,0
ld_34084661,0,0
ld_34095654,0,0
ld_34086019,0,0
ld_34084591,0,0
ld_10559487,0,0
ld_10549245,0,0
ld_34095643,0,0
ld_34055522,0,0
ld_10559396,0,0
ld_10558507,0,0
ld_10549232,0,0
ld_34095581,0,0
ld_34085952,0,0
ld_34054976,0,0
ld_10559389,0,0
ld_10558481,0,0
ld_34092234,0,0
ld_34085489,0,0
ld_10579830,0,0
ld_10558471,0,0
ld_10548911,0,0
ld_34090086,0,0
ld_34090003,0,0
ld_20494025,0,0
ld_10579234,0,0
ld_10558581,0,0
ld_10548994,0,0
ld_10545682,0,0
ld_34085321,0,0
ld_10558575,0,0
ld_10549312,0,0
ld_10548986,0,0
ld_10542412,0,0
ld_34085263,0,0
ld_20396677,0,0
ld_34085046,0,0
ld_10558562,0,0
ld_10549289,0,0
ld_10548965,0,0
ld_10529608,0,0
ld_34097396,0,0
ld_34086401,0,0
ld_34085040,0,0
ld_20344331,0,0
ld_10548956,0,0
ld_10525295,0,0
ld_34086324,0,0
ld_20122385,0,0
ld_10549269,0,0
ld_10548950,0,0
ld_10523032,0,0
ld_34086310,0,0
ld_34084952,0,0
ld_20028685,0,0
ld_10559591,0,0
ld_10549261,0,0
ld_10558523,0,0
ld_10548938,0,0
ld_34095655,0,0
ld_10548931,0,0
ld_34057718,0,0
ld_10559398,0,0
ld_10558509,0,0
ld_10549239,0,0
ld_34095588,0,0
ld_34085953,0,0
ld_10559390,0,0
ld_10549226,0,0
ld_34085490,0,0
ld_34054971,0,0
ld_10579831,0,0
ld_34090753,0,0
ld_34085462,0,0
ld_34054965,0,0
ld_10558646,0,0
ld_10556739,0,0
ld_10549018,0,0
ld_34090004,0,0
ld_34085371,0,0
ld_20494026,0,0
ld_10579373,0,0
ld_10558582,0,0
ld_34087254,0,0
ld_34085340,0,0
ld_20416460,0,0
ld_10558576,0,0
ld_10549313,0,0
ld_34086800,0,0
ld_34085264,0,0
ld_10548981,0,0
ld_10540314,0,0
ld_34086415,0,0
ld_34085047,0,0
ld_20344372,0,0
ld_10573328,0,0
ld_10549290,0,0
ld_34086402,0,0
ld_34085041,0,0
ld_20344332,0,0
ld_10560616,0,0
ld_10558557,0,0
ld_10526702,0,0
ld_34097297,0,0
ld_34085035,0,0
ld_20251418,0,0
ld_10560281,0,0
ld_10558550,0,0
ld_34096113,0,0
ld_34084953,0,0
ld_10559592,0,0
ld_10558544,0,0
ld_10548945,0,0
ld_34084663,0,0
ld_10585091,0,0
ld_10559574,0,0
ld_10548939,0,0
ld_34095658,0,0
ld_34086299,0,0
ld_10559507,0,0
ld_34057775,0,0
ld_34054978,0,0
ld_10579843,0,0
